product_name,source,cpi_category,price_ghc,unit,z_score,anomaly_score,flag_zscore,flag_iqr,flag_if,is_flagged
Luxury 4-in-1 Black Matte Rain Shower System – Wall-Mounted Shower Set with Handheld Spray & Faucet,Makola Stores,General,1699.0,,1.1065479213481053,0.5055587769343072,False,False,False,False
Donlaw Cereal Legume Mix (Tombrown),Makola Stores,General,30.0,,-1.1994486836007792,0.5053030908988786,False,False,False,False
PRISCADEL CEREAL LEGUME MIX,Makola Stores,General,30.0,,-1.1994486836007792,0.5053030908988786,False,False,False,False
Toilet Brush (Round),Makola Stores,General,30.0,,-1.1994486836007792,0.5053030908988786,False,False,False,False
Cereal-Legume Mix (Tom Brown),Makola Stores,General,30.0,,-1.1994486836007792,0.5053030908988786,False,False,False,False
Millet Cassava Flour(500g),Makola Stores,General,30.0,500g,-1.1994486836007792,0.5053030908988786,False,False,False,False
Millet Plantain Flour(500g),Makola Stores,General,30.0,500g,-1.1994486836007792,0.5053030908988786,False,False,False,False
Foldable Shopping Bag,Makola Stores,General,30.0,,-1.1994486836007792,0.5053030908988786,False,False,False,False
DPS Basket Small,Makola Stores,General,30.0,,-1.1994486836007792,0.5053030908988786,False,False,False,False
All-in-One Swallow Maker Eco – Fufu Machine,Makola Stores,General,1599.0,,1.0716362490961118,0.5046331436247647,False,False,False,False
LEFON Granite Die-Cast Cookware Set (23 PCS),Makola Stores,General,1580.0,23 PCS,1.064756910246688,0.5036301653547327,False,False,False,False
Cindy Vietnam Long Grain Jasmine Rice — 5kg,Konzoom,Food & Beverages,110.99,5kg,1.0494172266251203,0.5025444039733167,False,False,False,False
Kyidom Made-in-Ghana Rice 5kg,Konzoom,Food & Beverages,108.99,5kg,1.03301687216138,0.5022754725362261,False,False,False,False
Softcare Gold 6-11kg Medium Diapers 42Count,Konzoom,Household,82.99,11kg,0.3888218293096661,0.5018363832384165,False,False,False,False
Original Kente,Makola Stores,General,2065.3,,1.2189174568430223,0.5004197430632472,False,False,False,False
Edwene si dweneso Kente,Makola Stores,General,1731.2,,1.1173534901263937,0.5002828788295982,False,False,False,False
COMING SOON!!! Basic Veggie Pack,Big Samps Market,Food & Beverages,110.0,,1.0413359868159684,0.5000858941866669,False,False,False,False
Coming Soon!!! Students Protein Mini,Big Samps Market,Food & Beverages,110.0,,1.0413359868159684,0.5000858941866669,False,False,False,False
3 Large Tilapia sizes (Dressed),Big Samps Market,Food & Beverages,110.0,3 L,1.0413359868159684,0.5000858941866669,False,False,False,False
Garlic paste,Makola Stores,Food & Beverages,108.0,,1.02478802106534,0.4997923851876504,False,False,False,False
Original Kente,Makola Stores,General,1749.6,,1.123438270858743,0.4991313830757896,False,False,False,False
Original Kente,Makola Stores,General,1739.2,,1.120006950539995,0.4989601303689336,False,False,False,False
Anian Shower Gel Moussant 750ml,Konzoom,Personal Care,39.99,750ml,0.28228141112955,0.49886988985498637,False,False,False,False
Fiesta Lubricant Strawberry Gel 40ml,Konzoom,Personal Care,39.99,40ml,0.28228141112955,0.49886988985498637,False,False,False,False
Anian Wellness Shower Gel 750ml,Konzoom,Personal Care,39.99,750ml,0.28228141112955,0.49886988985498637,False,False,False,False
Softcare Premium Soft Baby Diapers Small 3-8kg - 48 Count,Konzoom,Household,95.0,8kg,0.4933143817063267,0.49873087107333725,False,False,False,False
Softcare Premium 9-16kg Large Diapers 40pcs,Konzoom,Household,94.99,16kg,0.49323293635361887,0.49873087107333725,False,False,False,False
Original Kente,Makola Stores,General,1413.1,,1.0005108138792784,0.49837437338156515,False,False,False,False
Dove Body Love Lotion 400ml — Avocado Oil & Calendula Extract,Konzoom,Personal Care,51.99,400ml,0.6977148732611338,0.49768976423052685,False,False,False,False
"BMN 10-Piece Nonstick Cookware Set – Heavy-Duty Casserole Pots | Elegant Design, Long-Lasting Performance",Makola Stores,General,1399.0,,0.994740029788137,0.49754608622315605,False,False,False,False
Frosty Bite Fantasy Strawberry Chocolate Ice Cream 70g,Konzoom,Food & Beverages,10.5,70g,-1.0220569835072133,0.4965572669137479,False,False,False,False
Oba Makarna spaghetti 450g,Konzoom,Food & Beverages,10.5,450g,-1.0220569835072133,0.4965572669137479,False,False,False,False
Deva Lux Hand Soap 5L — Pink Strawberry,Konzoom,Household,115.0,5L,0.641270336646065,0.4959184614717025,False,False,False,False
Deva Lux Hand Soap 5L — Yellow Citrus,Konzoom,Household,115.0,5L,0.641270336646065,0.4959184614717025,False,False,False,False
Kleanz Aloe Vera Body Wash 750ml,Konzoom,Personal Care,26.99,750ml,-0.33491205299984794,0.49588347836122204,False,False,False,False
All Purpose Seasoning Powder,Shopnaw,General,35.0,,-1.1133384080847781,0.49490569747117946,False,False,False,False
Vokia Hausa Koko Flour (400g),Makola Stores,General,35.0,400g,-1.1133384080847781,0.49490569747117946,False,False,False,False
Ready Jollof,Makola Stores,General,35.0,,-1.1133384080847781,0.49490569747117946,False,False,False,False
24 Hour Rice 1kg,Shopnaw,General,35.0,1kg,-1.1133384080847781,0.49490569747117946,False,False,False,False
Alvaro Pear 330ml,Konzoom,Food & Beverages,11.5,330ml,-0.9461702936607386,0.4944787233425323,False,False,False,False
"Canon Pixma Printer TS3640 (Print, Scan, Copy & WiFi)",Makola Stores,General,1450.0,,1.0153449479790604,0.49440953725017567,False,False,False,False
Unrefined Shea Butter 1kg,Shopnaw,General,70.0,1kg,-0.7222325605953464,0.494298510300422,False,False,False,False
Sidepocket joggers,Makola Stores,General,70.0,,-0.7222325605953464,0.494298510300422,False,False,False,False
Misnora Special Palm Oil – 800 g,Makola Stores,General,70.0,800 g,-0.7222325605953464,0.494298510300422,False,False,False,False
2kg Broiler Chicken Breast,Big Samps Market,Food & Beverages,105.0,2kg,0.9993878689840857,0.4939098633122842,False,False,False,False
Condor Peak Malbec 2024 750ml,Konzoom,Food & Beverages,105.0,750ml,0.9993878689840857,0.4939098633122842,False,False,False,False
Condor Peak White Sweet 750ml,Konzoom,Food & Beverages,105.0,750ml,0.9993878689840857,0.4939098633122842,False,False,False,False
Condor Peak Naturally Sweet Red Wine 750ml,Konzoom,Food & Beverages,105.0,750ml,0.9993878689840857,0.4939098633122842,False,False,False,False
Lefon 14-Piece Non-Stick Cookware Set – The Ultimate Kitchen Essential!,Makola Stores,General,1940.0,,1.1828934170362209,0.493719825631951,False,False,False,False
Peak Evaporated Milk 150g,Konzoom,Food & Beverages,10.99,150g,-0.9840816670402333,0.493253863792117,False,False,False,False
Tasty Tom Jollof Mix — 210g,Konzoom,Food & Beverages,10.99,210g,-0.9840816670402333,0.493253863792117,False,False,False,False
Cindy Rice,Makola Stores,Food & Beverages,95.0,,0.9092039460393203,0.4930625920198321,False,False,False,False
Peeled shrimps 500grams,Big Samps Market,Food & Beverages,95.0,500g,0.9092039460393203,0.4930625920198321,False,False,False,False
Lipton Yellow Label Tea — 200g,Konzoom,Food & Beverages,95.0,200g,0.9092039460393203,0.4930625920198321,False,False,False,False
Miss Cookie Spices Ginger Blend — 350g,Konzoom,Food & Beverages,95.0,350g,0.9092039460393203,0.4930625920198321,False,False,False,False
"Retractable Golden Fanlight With Bluetooth + Remote Control 
*3 Color Changeabl + Remote",Makola Stores,General,1460.0,,1.0193000887145904,0.49272996680840164,False,False,False,False
Dazzle Face And Body Oil,Makola Stores,General,111.54,,-0.45697197002885387,0.4925064109935882,False,False,False,False
Original Kente,Makola Stores,General,1521.8,,1.0431580035153016,0.4924152386196894,False,False,False,False
Crispy Chips Hot and Spicy – One Strip (10 pieces) 30g each,Makola Stores,General,66.0,10 pieces,-0.7556254638947796,0.4922045939719936,False,False,False,False
Little Angels Nappies S2,Konzoom,Household,135.0,Default Title,0.7656326285056245,0.4920963576343409,False,False,False,False
Little Angels Nappies S1,Konzoom,Household,135.0,Default Title,0.7656326285056245,0.4920963576343409,False,False,False,False
Retractable Golden Fanlight With Bluetooth + Remote Control,Makola Stores,General,1520.0,,1.0424769079570362,0.4920821898887182,False,False,False,False
DOVE BODY CREAM,Makola Stores,General,68.0,,-0.738687000788334,0.49155496558115996,False,False,False,False
Meannan Roasted Cashew Nuts 300g,Konzoom,General,64.99,300g,-0.7643725286699531,0.4915538052885204,False,False,False,False
EDFRE CEREAL MIX,Makola Stores,General,65.0,,-0.7642852696005562,0.4915538052885204,False,False,False,False
Dove Body Love Lotion 400ml — Shea Butter & Warm Vanilla,Konzoom,Personal Care,72.99,400ml,1.2378093175221985,0.49148379622989175,False,False,False,False
Edwene si dweneso Kente,Makola Stores,General,1900.0,,1.170902015983592,0.4914276657387439,False,False,False,False
TomTom Strong Menthol Flavoured Candy 152g 40pieces,Konzoom,Food & Beverages,16.5,152g,-0.6399425224853484,0.49125998902941065,False,False,False,False
Comfort Fabric Conditioner Pure — 1.26l,Konzoom,Household,75.0,1.26l,0.31066619335127577,0.4912006964251802,False,False,False,False
Dolait Ole Strawberry Yoghurt Drink Plain Sweetened 330ml,Konzoom,Food & Beverages,16.0,330ml,-0.6663244578797795,0.4911434985060703,False,False,False,False
Titus Sardine,Big Samps Market,Food & Beverages,16.0,,-0.6663244578797795,0.4911434985060703,False,False,False,False
BEADED BRACELET,Makola Stores,General,74.0,,-0.6906703482154205,0.4908966724229014,False,False,False,False
Ena Pa Mackerel – Big,Big Samps Market,Food & Beverages,22.0,,-0.3912146937217039,0.4907996980195766,False,False,False,False
Fortin Oats (500g),Big Samps Market,Food & Beverages,22.0,500g,-0.3912146937217039,0.4907996980195766,False,False,False,False
"Vitamin C Face Cream – Brightening, Anti-Aging & Deep Hydration Moisturizer",Makola Stores,General,60.0,,-0.8096525165198045,0.4904675996139227,False,False,False,False
"Eyelash Growth Serum – Fuller, Longer & Thicker Lashes (Fast Results)",Makola Stores,General,60.0,,-0.8096525165198045,0.4904675996139227,False,False,False,False
"Face Makeup Primer – Smooth Base, Long-Lasting Finish (4 Shades)",Makola Stores,General,60.0,,-0.8096525165198045,0.4904675996139227,False,False,False,False
towel mop round,Makola Stores,General,60.0,,-0.8096525165198045,0.4904675996139227,False,False,False,False
Turkey Berry Tea Bag,Shopnaw,General,60.0,,-0.8096525165198045,0.4904675996139227,False,False,False,False
Alkandros SkinPlus Ointment 40g,Makola Stores,General,110.0,40g,-0.4649065501522142,0.4904361243047839,False,False,False,False
Alkandros SkinPlus Ointment 150g,Makola Stores,General,110.0,150g,-0.4649065501522142,0.4904361243047839,False,False,False,False
Yazz Mix 6 Normal Flow & 6 Heavy Flow Sanitary Pads,Konzoom,Personal Care,19.99,Default Title,-0.800542266827328,0.49038636542488684,False,False,False,False
Yazz Minty Sanitary Pad,Konzoom,Personal Care,19.99,Default Title,-0.800542266827328,0.49038636542488684,False,False,False,False
Yazz Extra Long Sanitary Pad,Konzoom,Personal Care,19.99,Default Title,-0.800542266827328,0.49038636542488684,False,False,False,False
Yazz Heavy Flow Sanitary Pad,Konzoom,Personal Care,19.99,Default Title,-0.800542266827328,0.49038636542488684,False,False,False,False
Power King 5L Small Fufu Machine – Compact & Powerful Fufu Pounding Solution for Every Kitchen,Makola Stores,General,1899.0,5L,1.170599008227386,0.49033952061372427,False,False,False,False
Evimki Power King Fufu Machine – Heavy-Duty Electric Fufu Mixer | Fast & Efficient Food Processor for Fufu & More,Makola Stores,General,1899.0,,1.170599008227386,0.49033952061372427,False,False,False,False
Original Kente,Makola Stores,General,1512.0,,1.0394400322181658,0.48938506461306863,False,False,False,False
Tipura black soap,Makola Stores,General,58.0,,-0.82884983509378,0.48932004697458426,False,False,False,False
Shower Curtain,Makola Stores,General,113.0,,-0.4495492073140735,0.48913566673669656,False,False,False,False
Gold Beaded Necklace,Makola Stores,General,67.0,,-0.7470939563353245,0.4888832415106827,False,False,False,False
towel mop square,Makola Stores,General,67.0,,-0.7470939563353245,0.4888832415106827,False,False,False,False
Ultrex Ultra Plus Sanitary Pads 8's,Konzoom,Personal Care,26.5,Default Title,-0.3634860659928066,0.48883041725839155,False,False,False,False
Automatic Voltage Regulator 5000VA – High Capacity Power Protection,Makola Stores,General,1997.0,,1.1995609298038288,0.4886468244213286,False,False,False,False
Dolait Natural Plain Yoghurt Sweetened — 200g,Konzoom,Food & Beverages,15.99,200g,-0.6668599760141221,0.4886171615082768,False,False,False,False
Dolait Strawberry Flavoured Yoghurt — 200g,Konzoom,Food & Beverages,15.99,200g,-0.6668599760141221,0.4886171615082768,False,False,False,False
Orijin Spirit Mixed Drink 330ml,Konzoom,Food & Beverages,15.99,330ml,-0.6668599760141221,0.4886171615082768,False,False,False,False
Dolait Vanilla Flavoured Yoghurt — 200g,Konzoom,Food & Beverages,15.99,200g,-0.6668599760141221,0.4886171615082768,False,False,False,False
"Edwene si dweneso,Kente",Makola Stores,General,1800.0,,1.139783358335888,0.488486814395232,False,False,False,False
Edwene si dweneso,Makola Stores,General,1800.0,,1.139783358335888,0.488486814395232,False,False,False,False
Akuma pa Kente,Makola Stores,General,1800.0,,1.139783358335888,0.488486814395232,False,False,False,False
Golden Crystal Fanlight With Remote,Makola Stores,General,1800.0,,1.139783358335888,0.488486814395232,False,False,False,False
Fatia Fata Nkrumah Kente,Makola Stores,General,1800.0,,1.139783358335888,0.488486814395232,False,False,False,False
Ombre Kente,Makola Stores,General,1800.0,,1.139783358335888,0.488486814395232,False,False,False,False
Fanta Orange Can 330ml,Konzoom,Food & Beverages,11.0,330ml,-0.9833229233172076,0.487595765612761,False,False,False,False
Sprite Can 33cl,Konzoom,Food & Beverages,11.0,33cl,-0.9833229233172076,0.487595765612761,False,False,False,False
Mentos Ice Orange Mint Chewing Gum,Konzoom,Food & Beverages,11.0,Default Title,-0.9833229233172076,0.487595765612761,False,False,False,False
Tasty Tom Mix 200g,Konzoom,Food & Beverages,11.0,200g,-0.9833229233172076,0.487595765612761,False,False,False,False
Coca-Cola Can 33cl,Konzoom,Food & Beverages,11.0,33cl,-0.9833229233172076,0.487595765612761,False,False,False,False
Munchee Potato Cracker 110g,Konzoom,Food & Beverages,11.0,110g,-0.9833229233172076,0.487595765612761,False,False,False,False
Ombre Kente,Makola Stores,General,1500.0,,1.034854477312526,0.4875467649574148,False,False,False,False
Original Kente,Makola Stores,General,1500.0,,1.034854477312526,0.4875467649574148,False,False,False,False
SAMSUNG-GALAXY-A06-SM-A065FZKDAFB,Makola Stores,General,1499.0,,1.034470694407696,0.48743398300158713,False,False,False,False
Hoffmans Cake Mixer,Makola Stores,General,1499.0,,1.034470694407696,0.48743398300158713,False,False,False,False
PRISCADEL HONEY,Makola Stores,General,36.0,,-1.0975602641848854,0.4873109046537737,False,False,False,False
PRISCADEL CRISPY GARRI,Makola Stores,General,36.0,,-1.0975602641848854,0.4873109046537737,False,False,False,False
Dettol Liquid Antiseptic — 500ml,Konzoom,Personal Care,71.99,500ml,1.2157938936136101,0.4869595180179014,False,False,False,False
Original Kellogg's Crunchy Nut 460g,Konzoom,Food & Beverages,90.99,460g,0.8703709551417815,0.4864171597540367,False,False,False,False
Viju Wheat Flavoured Milk Drink 500 ml,Konzoom,Food & Beverages,18.0,500 ml,-0.5650965566437112,0.48632058764079494,False,False,False,False
Trident Tropical Twist Sugar Free Gum 14 Sticks,Konzoom,Food & Beverages,18.0,Default Title,-0.5650965566437112,0.48632058764079494,False,False,False,False
Smoked Salmon,Big Samps Market,Food & Beverages,18.0,,-0.5650965566437112,0.48632058764079494,False,False,False,False
Brown rice (1 cup),Big Samps Market,Food & Beverages,18.0,,-0.5650965566437112,0.48632058764079494,False,False,False,False
Lettuce pack,Konzoom,Food & Beverages,18.0,Default Title,-0.5650965566437112,0.48632058764079494,False,False,False,False
KitKat 4 Finger Milk Chocolate Bar 41.5g,Konzoom,Food & Beverages,22.99,5g,-0.352859926324459,0.48609872821353856,False,False,False,False
Mini Stepper Machine with Resistance Bands – Home Fitness Workout Stepper with LCD Monitor,Makola Stores,General,1999.0,,1.2001370841564258,0.4860662110813696,False,False,False,False
Red Beans (1 cup),Big Samps Market,Food & Beverages,17.0,,-0.6143038399236159,0.485925279736516,False,False,False,False
Madar Zone Bleach 1ltr,Big Samps Market,Food & Beverages,17.0,1l,-0.6143038399236159,0.485925279736516,False,False,False,False
Aged-Reign Rum,Shopnaw,General,1337.0,,0.9686554348381997,0.4858743357787051,False,False,False,False
African Queen Plantain Fufu 681g,Konzoom,Food & Beverages,90.0,681g,0.8605231962094827,0.4854319399932851,False,False,False,False
Potato Chips ( French fries) 2.5kilos,Big Samps Market,Food & Beverages,90.0,,0.8605231962094827,0.4854319399932851,False,False,False,False
Elden Roots Foods,Makola Stores,Food & Beverages,90.0,,0.8605231962094827,0.4854319399932851,False,False,False,False
Twix 50g,Konzoom,Food & Beverages,20.99,50g,-0.4320846044195615,0.48482699489398295,False,False,False,False
Smirnoff Ice Pineapple Punch 300ml,Konzoom,Food & Beverages,20.99,300ml,-0.4320846044195615,0.48482699489398295,False,False,False,False
Smirnoff Ice Double Black Vodka Mixed Drink 300ml,Konzoom,Food & Beverages,20.99,300ml,-0.4320846044195615,0.48482699489398295,False,False,False,False
Skittles Fruits Bag 45g,Konzoom,Food & Beverages,16.99,45g,-0.6148095987824532,0.4842345012749783,False,False,False,False
Panaché Delami Fritz 25cl,Konzoom,Food & Beverages,16.99,25cl,-0.6148095987824532,0.4842345012749783,False,False,False,False
Titus Sardine 125g,Konzoom,Food & Beverages,16.99,125g,-0.6148095987824532,0.4842345012749783,False,False,False,False
Gino Tomato Mix Sachet 380g,Konzoom,Food & Beverages,16.99,380g,-0.6148095987824532,0.4842345012749783,False,False,False,False
Coca-Cola 450ml — 450ml,Konzoom,Food & Beverages,9.99,450ml,-1.0633408642113245,0.48408253169647725,False,False,False,False
Ekumfi Pure Juice Pine Tropic 250ml,Konzoom,Food & Beverages,9.99,250ml,-1.0633408642113245,0.48408253169647725,False,False,False,False
Original Kente,Makola Stores,General,2000.0,,1.2004249453108247,0.4838121012935773,False,False,False,False
Edwene si dweneso,Makola Stores,General,2000.0,,1.2004249453108247,0.4838121012935773,False,False,False,False
Single-Edged African Sword,Makola Stores,General,2000.0,,1.2004249453108247,0.4838121012935773,False,False,False,False
Edwene si dweneso Kente,Makola Stores,General,2000.0,,1.2004249453108247,0.4838121012935773,False,False,False,False
Emerepa dawanim Kente,Makola Stores,General,2000.0,,1.2004249453108247,0.4838121012935773,False,False,False,False
Apple and Eve 100% Juice No Sugar 200ml — Fruit Punch,Konzoom,Food & Beverages,11.99,200ml,-0.9111753674205312,0.4834999313310008,False,False,False,False
Apple and Eve 100% Juice No Sugar 200ml — Apple Juice,Konzoom,Food & Beverages,11.99,200ml,-0.9111753674205312,0.4834999313310008,False,False,False,False
Gino Tomato Mix Can 400g,Konzoom,Food & Beverages,11.99,400g,-0.9111753674205312,0.4834999313310008,False,False,False,False
Malta Guinness Plastic Bottle 330ml,Konzoom,Food & Beverages,11.99,330ml,-0.9111753674205312,0.4834999313310008,False,False,False,False
Apple and Eve 100% Juice No Sugar 200ml — Very Berry,Konzoom,Food & Beverages,11.99,200ml,-0.9111753674205312,0.4834999313310008,False,False,False,False
Dolmio Lasagne Tomato Sauce 500g,Konzoom,Food & Beverages,88.99,500g,0.850365466882585,0.48288784493636017,False,False,False,False
Comfort Fabric Conditioner Pure — 990ml,Konzoom,Household,70.99,990ml,0.2682859699618403,0.48261270745976664,False,False,False,False
Mon Bissap Juice,Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
"Hand Mask – Deep Moisturizing & Repair Gloves for Soft, Smooth Hands",Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Yomi Yoghurt  (Piña Colada Flavour),Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
"RhutMix (Coffee, Tiger Nut & Coconut Milk)",Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
"Exfoliating Gloves (2pcs) – Body Scrub Gloves for Smooth, Glowing Skin",Makola Stores,General,20.0,2pcs,-1.4237282895347234,0.4826085602411741,False,False,False,False
Yomi Plus (Strawberry Flavour),Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Bottle opener,Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
"Eyebrow Pencil – Long-Lasting, Waterproof & Natural Brow Definition",Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Ananas – Mangue Juice (Pineapple-Mango Juice),Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Africa Bath Sponge,Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
RhutMix Tiger Nut Coconut Milk,Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Ma Detox Juice (Pineapple),Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Di Gari Soakings,Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Crunchy Chinchin Snack,Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Sokoduah Chewing Stick,Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
"WishlistQuick viewCompareAdd to cartYomi Plus (Vanilla Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartYomi Yoghurt (Peach Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartYomi Plus (Strawberry Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartRhutMix (Coffee, Tiger Nut & Coconut Milk)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartYomi Yoghurt  (Piña Colada Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartCashew Wine₵130.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartAged-Reign Rum₵1,337.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSahara Solace Butterscotch₵205.00Add to cartWishlistCompareDeal MakerWishlistQuick viewCompareAdd to cartRhutMix Tiger Nut Coconut Milk₵20.00Add to cartWishlistCompare",Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Jelly Mask – Peel-Off Jelly Face Mask Powder for Spa & Home Skincare,Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Yomi Plus (Vanilla Flavour),Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
De bananes mûres (Ripe Plantain Chips),Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Yomi Yoghurt (Peach Flavour),Shopnaw,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
De bananes vertes (Unripe Plantain Chips),Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
De Taro (Taro Chips),Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Ananas Pur Juice (Pure Pineapple Juice),Makola Stores,General,20.0,,-1.4237282895347234,0.4826085602411741,False,False,False,False
Skynepicure 100% Caster Oil (cold pressed),Makola Stores,General,75.0,,-0.6830428694560443,0.4821937420705087,False,False,False,False
EDFRE EKWUEGBEMI CORN GRITS,Makola Stores,General,75.0,,-0.6830428694560443,0.4821937420705087,False,False,False,False
Original Kente,Makola Stores,General,1304.4,,0.9544508567498072,0.4814971115718021,False,False,False,False
Lion Crate,Makola Stores,General,43.0,,-0.9977789317425267,0.48119280844443485,False,False,False,False
African Print Textile,Makola Stores,General,36.51,,-1.0896768562504229,0.4810659304898476,False,False,False,False
"Grace Honey – Black Forest Wild Honey (300ML, 500ML, 1L, 2.5L, 5L)",Makola Stores,General,45.0,300ML,-0.9721806629303048,0.4810211726238911,False,False,False,False
Burt's Bees Baby Nourishing Lotion 170ml,Konzoom,Household,125.0,170ml,0.7059215864047805,0.4809485895990661,False,False,False,False
Burt's Bees Baby Shampoo & Wash 236ml,Konzoom,Household,125.0,236ml,0.7059215864047805,0.4809485895990661,False,False,False,False
Pampers Baby Dry Size 1 (2-5kg) - 21 Count,Konzoom,Household,80.0,5kg,0.3604814255949982,0.48090637483925713,False,False,False,False
Johnsons Top To Toe Wash 500ml,Konzoom,Household,80.0,500ml,0.3604814255949982,0.48090637483925713,False,False,False,False
African Print Textile,Makola Stores,General,36.69,,-1.0869200445777658,0.4807742876081119,False,False,False,False
Camel Liquid Antiseptic 500ml — Original,Konzoom,Personal Care,58.99,500ml,0.898453851947146,0.480763986611924,False,False,False,False
Miss Cookie Spices Coriander 200g,Konzoom,General,36.99,200g,-1.0823544850342584,0.4805593765824311,False,False,False,False
Wholly Kombucha Probiotic Drink 500ml — Hibiscus-Ginger,Konzoom,General,44.0,500ml,-0.9848375730244642,0.48055721517224265,False,False,False,False
Purple Fascinator,Makola Stores,General,99.0,,-0.5250039584666901,0.4804620323437969,False,False,False,False
Koobi Chunks,Shopnaw,General,55.0,,-0.8589018478952928,0.48035282906849247,False,False,False,False
Oven-Dried Sliced Catfish,Shopnaw,General,55.0,,-0.8589018478952928,0.48035282906849247,False,False,False,False
Catfish Jerky,Shopnaw,General,55.0,,-0.8589018478952928,0.48035282906849247,False,False,False,False
Vokia Legume Cereal Mix (1kg),Makola Stores,General,55.0,1kg,-0.8589018478952928,0.48035282906849247,False,False,False,False
All Pure Nature Body Butter 300g — Shea Baobab Avocado Body Butter,Konzoom,Personal Care,75.99,300g,1.3021132590825422,0.48027779866247167,False,False,False,False
All Pure Nature Body Butter 300g — Cocoa Shea Honey Body Butter,Konzoom,Personal Care,75.99,300g,1.3021132590825422,0.48027779866247167,False,False,False,False
All Pure Nature Body Butter 300g — Cocoa Moringa Hemp Body Butter,Konzoom,Personal Care,75.99,300g,1.3021132590825422,0.48027779866247167,False,False,False,False
Centry Mop Basket,Makola Stores,General,37.0,,-1.082202921346745,0.4800719141354237,False,False,False,False
Decor Mop Basket,Makola Stores,General,37.0,,-1.082202921346745,0.4800719141354237,False,False,False,False
Long Scrabbing Brush,Makola Stores,General,37.0,,-1.082202921346745,0.4800719141354237,False,False,False,False
Hp Deskjet 2875 Printer – Wireless – 3 in 1 – Colored,Makola Stores,General,1295.0,,0.9502891237619655,0.48001622694353036,False,False,False,False
Ombre Kente,Makola Stores,General,1298.4,,0.9517979056785357,0.47991029387347683,False,False,False,False
Scalp massage brush — Black,Konzoom,Personal Care,28.99,Black,-0.22325074252094354,0.47986958221463494,False,False,False,False
Scalp massage brush — Blue,Konzoom,Personal Care,28.99,Blue,-0.22325074252094354,0.47986958221463494,False,False,False,False
Scalp massage brush — Pink,Konzoom,Personal Care,28.99,Pink,-0.22325074252094354,0.47986958221463494,False,False,False,False
Silver Crest 8L Air Fryer – 360° Heating Touch Screen,Makola Stores,General,1099.0,8L,0.8558629459409033,0.47974036784577606,False,False,False,False
Nestle Nan 1 Premium Starter Infant Formula 400g,Konzoom,Household,130.0,400g,0.736347007738817,0.4795472364090612,False,False,False,False
SAMSUNG-FIT-3-WATCH-SM-R390NIDAMEA,Makola Stores,General,1299.0,,0.9520637514449174,0.47944754972522213,False,False,False,False
Edwene si dweneso,Makola Stores,General,1300.0,,0.9525065551786793,0.47926133157691675,False,False,False,False
Emerepa dawanim kente,Makola Stores,General,1300.0,,0.9525065551786793,0.47926133157691675,False,False,False,False
Cocoa-Care Cocoa Butter Body Lotion 420ml,Konzoom,Personal Care,23.99,420ml,-0.5183345983853769,0.4789935309694471,False,False,False,False
Pepsodent Charcoal White Toothpaste 130,Konzoom,Personal Care,23.99,Default Title,-0.5183345983853769,0.4789935309694471,False,False,False,False
All Pure Nature Moisturizing Hair Conditioner 500ml — 250ml,Konzoom,Personal Care,70.99,500ml,1.1934747572281281,0.4787800628054473,False,False,False,False
