source,cpi_category,product_name,price_ghc,unit,currency,url,scraped_at
Shopnaw,General,Deal MakerWishlistQuick viewCompareAdd to cartBlack Soap Shower Gel₵50.00Add to cartWishlistCompareDeal MakerWishlistQuick viewCompareAdd to cartRed Palm Oil (Dzomi)₵50.00Add to cartWishlistCompareDeal MakerWishlistQuick viewCompareQuick add to cartMilkyCoconutCrispy ChipsCrunchy Chinchin Snack₵20.00Quick add to cartMilkyCoconutCrispy ChipsWishlistCompareDeal MakerWishlistQuick viewCompareAdd to cartDi Gari Soakings₵20.00Add to cartWishlistCompareDeal MakerWishlistQuick viewCompareQuick add to cart24-HourIt Is PossibleFreedom24 Hour Rice 1kg₵35.00Quick add to cart24-HourIt Is PossibleFreedomWishlistCompareDeal MakerWishlistQuick viewCompareQuick add to cartNaturally SweetOriginalTainers Plantain Chips₵12.00Quick add to cartNaturally SweetOriginalWishlistCompareDeal MakerWishlistQuick viewCompareAdd to cartRhutMix Tiger Nut Coconut Milk₵20.00Add to cartWishlistCompare,50.0,1kg,GHS,https://shopghananow.com/product/black-soap-shower-gel/,2026-05-05T15:11:14.857574+00:00
Shopnaw,General,Black Soap Shower Gel,50.0,,GHS,https://shopghananow.com/product/black-soap-shower-gel/,2026-05-05T15:11:14.880229+00:00
Shopnaw,General,Red Palm Oil (Dzomi),50.0,,GHS,https://shopghananow.com/product/red-palm-oil-dzomi/,2026-05-05T15:11:14.918909+00:00
Shopnaw,General,Crunchy Chinchin Snack,20.0,,GHS,https://shopghananow.com/product/crunchy-chinchin-snack/,2026-05-05T15:11:14.940863+00:00
Shopnaw,General,Di Gari Soakings,20.0,,GHS,https://shopghananow.com/product/di-gari-soakings/,2026-05-05T15:11:14.970090+00:00
Shopnaw,General,24 Hour Rice 1kg,35.0,1kg,GHS,https://shopghananow.com/product/24-hour-rice-1kg/,2026-05-05T15:11:14.980051+00:00
Shopnaw,General,Tainers Plantain Chips,12.0,,GHS,https://shopghananow.com/product/tainers-plantain-chips/,2026-05-05T15:11:14.996481+00:00
Shopnaw,General,RhutMix Tiger Nut Coconut Milk,20.0,,GHS,https://shopghananow.com/product/rhutmix-tiger-nut-coconut-milk/,2026-05-05T15:11:15.007291+00:00
Shopnaw,General,WishlistQuick viewCompareAdd to cartWebie Vanilla 70G Biscuit₵5.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartWebie Ginger 70G Biscuit₵5.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartEnglish Pear and Freesia₵150.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartPalm Oil (Dzomi)₵90.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartShito₵10.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartNatural Raw Salt₵80.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartWebie Ginger 70G Biscuit Wholesale₵120.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartNatural Pout (Lipbalm)₵40.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartKivo Hot Pepper₵10.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartLippia Tea₵40.00Add to cartWishlistCompare,5.0,70G,GHS,https://shopghananow.com/product/webie-vanilla-70g-biscuit/,2026-05-05T15:11:15.022336+00:00
Shopnaw,General,Webie Vanilla 70G Biscuit,5.0,70G,GHS,https://shopghananow.com/product/webie-vanilla-70g-biscuit/,2026-05-05T15:11:15.031383+00:00
Shopnaw,General,Webie Ginger 70G Biscuit,5.0,70G,GHS,https://shopghananow.com/product/webie-ginger-70g-biscuit/,2026-05-05T15:11:15.086903+00:00
Shopnaw,General,English Pear and Freesia,150.0,,GHS,https://shopghananow.com/product/english-pear-and-freesia/,2026-05-05T15:11:15.101984+00:00
Shopnaw,General,Palm Oil (Dzomi),90.0,,GHS,https://shopghananow.com/product/palm-oil-dzomi/,2026-05-05T15:11:15.139658+00:00
Shopnaw,General,Shito,10.0,,GHS,https://shopghananow.com/product/shito/,2026-05-05T15:11:15.150863+00:00
Shopnaw,General,Natural Raw Salt,80.0,,GHS,https://shopghananow.com/product/rock-salt/,2026-05-05T15:11:15.157234+00:00
Shopnaw,General,Webie Ginger 70G Biscuit Wholesale,120.0,70G,GHS,https://shopghananow.com/product/webie-ginger-70g-biscuit-wholesale/,2026-05-05T15:11:15.164189+00:00
Shopnaw,General,Natural Pout (Lipbalm),40.0,,GHS,https://shopghananow.com/product/natural-pout-lipbalm/,2026-05-05T15:11:15.183059+00:00
Shopnaw,General,Kivo Hot Pepper,10.0,,GHS,https://shopghananow.com/product/kivo-hot-pepper/,2026-05-05T15:11:15.199221+00:00
Shopnaw,General,Lippia Tea,40.0,,GHS,https://shopghananow.com/product/lippia-tea/,2026-05-05T15:11:15.209711+00:00
Shopnaw,General,-9%WishlistQuick viewCompareAdd to cartActivated Charcoal Soap 150g₵55.00Original price was: ₵55.00.₵50.00Current price is: ₵50.00.Add to cartWishlistCompare-9%WishlistQuick viewCompareAdd to cartShea Butter Soap (Unscented) 150g₵55.00Original price was: ₵55.00.₵50.00Current price is: ₵50.00.Add to cartWishlistCompare-5%WishlistQuick viewCompareAdd to cartFreshCut Sweet Potato Fries₵100.00Original price was: ₵100.00.₵95.00Current price is: ₵95.00.Add to cartWishlistCompare-82%WishlistQuick viewCompareQuick add to cart1kg200gUnrefined Shea Butter 1kg₵70.00–₵350.00Price range: ₵70.00 through ₵350.00Quick add to cart1kg200gWishlistCompare-6%WishlistQuick viewCompareAdd to cartSetor’s Amane₵160.00Original price was: ₵160.00.₵150.00Current price is: ₵150.00.Add to cartWishlistCompare,50.0,150g,GHS,https://shopghananow.com/product/activated-charcoal-soap-150g/,2026-05-05T15:11:15.235041+00:00
Shopnaw,General,Activated Charcoal Soap 150g,50.0,150g,GHS,https://shopghananow.com/product/activated-charcoal-soap-150g/,2026-05-05T15:11:15.238962+00:00
Shopnaw,General,Shea Butter Soap (Unscented) 150g,50.0,150g,GHS,https://shopghananow.com/product/shea-butter-soap-unscented-150g/,2026-05-05T15:11:15.253915+00:00
Shopnaw,General,FreshCut Sweet Potato Fries,95.0,,GHS,https://shopghananow.com/product/freshcut-sweet-potato-fries/,2026-05-05T15:11:15.262192+00:00
Shopnaw,General,Unrefined Shea Butter 1kg,70.0,1kg,GHS,https://shopghananow.com/product/unrefined-shea-butter/,2026-05-05T15:11:15.291195+00:00
Shopnaw,General,Setor’s Amane,150.0,,GHS,https://shopghananow.com/product/setors-amane/,2026-05-05T15:11:15.304813+00:00
Shopnaw,General,WishlistQuick viewCompareAdd to cartWebie Vanilla 70G Biscuit₵5.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartPalm Oil (Dzomi)₵90.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartShito₵10.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartNatural Raw Salt₵80.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartKivo Hot Pepper₵10.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartAll Purpose Seasoning Powder₵35.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartCatfish Jerky₵55.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartWebieMix Instant Cereal₵50.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartOven-Dried Sliced Catfish₵55.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartKoobi Chunks₵55.00Add to cartWishlistCompare,5.0,70G,GHS,https://shopghananow.com/product/webie-vanilla-70g-biscuit/,2026-05-05T15:11:15.325485+00:00
Shopnaw,General,All Purpose Seasoning Powder,35.0,,GHS,https://shopghananow.com/product/all-purpose-seasoning-powder/,2026-05-05T15:11:15.447162+00:00
Shopnaw,General,Catfish Jerky,55.0,,GHS,https://shopghananow.com/product/catfish-jerky/,2026-05-05T15:11:15.458148+00:00
Shopnaw,General,WebieMix Instant Cereal,50.0,,GHS,https://shopghananow.com/product/webiemix-instant-cereal-with-milk/,2026-05-05T15:11:15.473567+00:00
Shopnaw,General,Oven-Dried Sliced Catfish,55.0,,GHS,https://shopghananow.com/product/oven-dried-sliced-catfish/,2026-05-05T15:11:15.498063+00:00
Shopnaw,General,Koobi Chunks,55.0,,GHS,https://shopghananow.com/product/koobi-chunks/,2026-05-05T15:11:15.511297+00:00
Shopnaw,General,WishlistQuick viewCompareAdd to cartNatural Pout (Lipbalm)₵40.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartAfrica Bath Sponge₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartASEDA Natural Beauty Soap₵25.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartShea Butter Pomade₵40.00Add to cartWishlistCompareDeal MakerWishlistQuick viewCompareAdd to cartBlack Soap Shower Gel₵50.00Add to cartWishlistCompare-9%WishlistQuick viewCompareAdd to cartActivated Charcoal Soap 150g₵55.00Original price was: ₵55.00.₵50.00Current price is: ₵50.00.Add to cartWishlistCompare-9%WishlistQuick viewCompareAdd to cartShea Butter Soap (Unscented) 150g₵55.00Original price was: ₵55.00.₵50.00Current price is: ₵50.00.Add to cartWishlistCompare-82%WishlistQuick viewCompareQuick add to cart1kg200gUnrefined Shea Butter 1kg₵70.00–₵350.00Price range: ₵70.00 through ₵350.00Quick add to cart1kg200gWishlistCompareWishlistQuick viewCompareAdd to cartPepeni Shea Butter₵200.00Add to cartWishlistCompare,50.0,150g,GHS,https://shopghananow.com/product/natural-pout-lipbalm/,2026-05-05T15:11:15.534947+00:00
Shopnaw,General,Natural Pout (Lipbalm),50.0,,GHS,https://shopghananow.com/product/natural-pout-lipbalm/,2026-05-05T15:11:15.581159+00:00
Shopnaw,General,Africa Bath Sponge,20.0,,GHS,https://shopghananow.com/product/africa-bath-sponge/,2026-05-05T15:11:15.640460+00:00
Shopnaw,General,ASEDA Natural Beauty Soap,25.0,,GHS,https://shopghananow.com/product/aseda-natural-beauty-soap/,2026-05-05T15:11:15.651319+00:00
Shopnaw,General,Shea Butter Pomade,40.0,,GHS,https://shopghananow.com/product/shea-butter-pomade/,2026-05-05T15:11:15.665815+00:00
Shopnaw,General,Pepeni Shea Butter,200.0,,GHS,https://shopghananow.com/product/pepeni-shea-butter/,2026-05-05T15:11:15.766360+00:00
Shopnaw,General,WishlistQuick viewCompareAdd to cartUtility Dress₵400.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartTyma-Striped Shirt Dress With Print Pocket₵350.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartTiered Sleeve Chifon Kaftan₵600.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSooline Mesh Dress₵600.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSixties Vintage  Dress₵400.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSignature Sleeved  Dress₵400.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSatin Yoke Short Dress₵350.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartRed Satin Shift  Dress₵300.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartPolkadot/Strippy  Combination Top₵300.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartPleated Front  Simple Top₵250.00Add to cartWishlistCompare,400.0,,GHS,https://shopghananow.com/product/utility-dress/,2026-05-05T15:11:15.799196+00:00
Shopnaw,General,Utility Dress,400.0,,GHS,https://shopghananow.com/product/utility-dress/,2026-05-05T15:11:15.806448+00:00
Shopnaw,General,Tyma-Striped Shirt Dress With Print Pocket,350.0,,GHS,https://shopghananow.com/product/tyma-striped-shirt-dress-with-print-pocket/,2026-05-05T15:11:15.857434+00:00
Shopnaw,General,Tiered Sleeve Chifon Kaftan,600.0,,GHS,https://shopghananow.com/product/tiered-sleeve-chifon-kaftan/,2026-05-05T15:11:15.869706+00:00
Shopnaw,General,Sooline Mesh Dress,600.0,,GHS,https://shopghananow.com/product/sooline-mesh-dress/,2026-05-05T15:11:15.886992+00:00
Shopnaw,General,Sixties Vintage  Dress,400.0,,GHS,https://shopghananow.com/product/sixties-vintage-dress/,2026-05-05T15:11:15.895439+00:00
Shopnaw,General,Signature Sleeved  Dress,400.0,,GHS,https://shopghananow.com/product/signature-sleeved-dress/,2026-05-05T15:11:15.908110+00:00
Shopnaw,General,Satin Yoke Short Dress,350.0,,GHS,https://shopghananow.com/product/satin-yoke-short-dress/,2026-05-05T15:11:15.951758+00:00
Shopnaw,General,Red Satin Shift  Dress,300.0,,GHS,https://shopghananow.com/product/red-satin-shift-dress/,2026-05-05T15:11:15.967854+00:00
Shopnaw,General,Polkadot/Strippy  Combination Top,300.0,,GHS,https://shopghananow.com/product/polkadot-strippy-combination-top/,2026-05-05T15:11:15.983877+00:00
Shopnaw,General,Pleated Front  Simple Top,250.0,,GHS,https://shopghananow.com/product/pleated-front-simple-top/,2026-05-05T15:11:16.042864+00:00
Shopnaw,General,WishlistQuick viewCompareAdd to cartLippia Tea₵40.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartKinkeliba Leaves₵50.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartRoasted Premium Gem Cashew₵140.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartToasted Coconut Chips₵28.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSokoduah Chewing Stick₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartBlack Rice 1kg₵130.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartChewing sponge₵10.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartMisan Avocado Seed Powder₵160.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartTurkey Berry Tea Bag₵60.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartBlack Rice 2.5kg₵310.00Add to cartWishlistCompare,40.0,1kg,GHS,https://shopghananow.com/product/lippia-tea/,2026-05-05T15:11:16.085314+00:00
Shopnaw,General,Kinkeliba Leaves,50.0,,GHS,https://shopghananow.com/product/kinkeliba-leaves/,2026-05-05T15:11:16.170260+00:00
Shopnaw,General,Roasted Premium Gem Cashew,140.0,,GHS,https://shopghananow.com/product/roasted-premium-gem-cashew/,2026-05-05T15:11:16.183399+00:00
Shopnaw,General,Toasted Coconut Chips,28.0,,GHS,https://shopghananow.com/product/toasted-coconut-chips/,2026-05-05T15:11:16.189300+00:00
Shopnaw,General,Sokoduah Chewing Stick,20.0,,GHS,https://shopghananow.com/product/chewing-stick/,2026-05-05T15:11:16.202347+00:00
Shopnaw,General,Black Rice 1kg,130.0,1kg,GHS,https://shopghananow.com/product/black-rice-1kg/,2026-05-05T15:11:16.222485+00:00
Shopnaw,General,Chewing sponge,10.0,,GHS,https://shopghananow.com/product/chewing-sponge/,2026-05-05T15:11:16.254927+00:00
Shopnaw,General,Misan Avocado Seed Powder,160.0,,GHS,https://shopghananow.com/product/misan-avocado-seed-powder/,2026-05-05T15:11:16.263779+00:00
Shopnaw,General,Turkey Berry Tea Bag,60.0,,GHS,https://shopghananow.com/product/turkey-berry-tea-bag/,2026-05-05T15:11:16.269706+00:00
Shopnaw,General,Black Rice 2.5kg,310.0,5kg,GHS,https://shopghananow.com/product/black-rice-2-5kg/,2026-05-05T15:11:16.275111+00:00
Shopnaw,General,"WishlistQuick viewCompareAdd to cartYomi Plus (Vanilla Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartYomi Yoghurt (Peach Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartYomi Plus (Strawberry Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartRhutMix (Coffee, Tiger Nut & Coconut Milk)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartYomi Yoghurt  (Piña Colada Flavour)₵20.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartCashew Wine₵130.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartAged-Reign Rum₵1,337.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartSahara Solace Butterscotch₵205.00Add to cartWishlistCompareDeal MakerWishlistQuick viewCompareAdd to cartRhutMix Tiger Nut Coconut Milk₵20.00Add to cartWishlistCompare",20.0,,GHS,https://shopghananow.com/product/yomi-plus-vanilla-flavour/,2026-05-05T15:11:16.337494+00:00
Shopnaw,General,Yomi Plus (Vanilla Flavour),20.0,,GHS,https://shopghananow.com/product/yomi-plus-vanilla-flavour/,2026-05-05T15:11:16.352474+00:00
Shopnaw,General,Yomi Yoghurt (Peach Flavour),20.0,,GHS,https://shopghananow.com/product/yomi-yoghurt-peach-flavour/,2026-05-05T15:11:16.431829+00:00
Shopnaw,General,Yomi Plus (Strawberry Flavour),20.0,,GHS,https://shopghananow.com/product/yomi-plus-yoghurt/,2026-05-05T15:11:16.451354+00:00
Shopnaw,General,"RhutMix (Coffee, Tiger Nut & Coconut Milk)",20.0,,GHS,https://shopghananow.com/product/rhutmix-coffee-tiger-nut-coconut-milk/,2026-05-05T15:11:16.464514+00:00
Shopnaw,General,Yomi Yoghurt  (Piña Colada Flavour),20.0,,GHS,https://shopghananow.com/product/yomi-yoghurt-pina-colada-flavour/,2026-05-05T15:11:16.475141+00:00
Shopnaw,General,Cashew Wine,130.0,,GHS,https://shopghananow.com/product/cashew-wine/,2026-05-05T15:11:16.498027+00:00
Shopnaw,General,Aged-Reign Rum,1337.0,,GHS,https://shopghananow.com/product/aged-reign-rum/,2026-05-05T15:11:16.505385+00:00
Shopnaw,General,Sahara Solace Butterscotch,205.0,,GHS,https://shopghananow.com/product/sahara-solace-butterscotch/,2026-05-05T15:11:16.511475+00:00
Shopnaw,General,WishlistQuick viewCompareAdd to cartWebie Ginger 70G Biscuit Wholesale₵120.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartEfirititi Cooked Rice and Beans (waakye)₵160.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartOriginal Palm Soup Base Wholesale₵480.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartPalm Soup Base Mini Wholesale₵336.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartGa Kenkey Whole Sale₵162.00Add to cartWishlistCompareWishlistQuick viewCompareAdd to cartCrunchy Chinchin Wholesale₵200.00Add to cartWishlistCompare,120.0,70G,GHS,https://shopghananow.com/product/webie-ginger-70g-biscuit-wholesale/,2026-05-05T15:11:16.587607+00:00
Shopnaw,General,Efirititi Cooked Rice and Beans (waakye),160.0,,GHS,https://shopghananow.com/product/efirititi-cooked-rice-and-beans-waakye/,2026-05-05T15:11:16.680316+00:00
Shopnaw,General,Original Palm Soup Base Wholesale,480.0,,GHS,https://shopghananow.com/product/original-palm-soup-base-wholesale/,2026-05-05T15:11:16.687130+00:00
Shopnaw,General,Palm Soup Base Mini Wholesale,336.0,,GHS,https://shopghananow.com/product/palm-soup-base-mini-wholesale/,2026-05-05T15:11:16.697681+00:00
Shopnaw,General,Ga Kenkey Whole Sale,162.0,,GHS,https://shopghananow.com/product/ga-kenkey-whole-sale/,2026-05-05T15:11:16.704446+00:00
Shopnaw,General,Crunchy Chinchin Wholesale,200.0,,GHS,https://shopghananow.com/product/crunchy-chinchin-wholesale/,2026-05-05T15:11:16.741199+00:00
Konzoom,Food & Beverages,Club Beer — 625ml,25.0,625ml,GHS,https://konzoom.shop/products/club-beer,2026-05-05T18:43:46.335449+00:00
Konzoom,Food & Beverages,Bel Ice Alcoholic Flavoured Drink 5.5% 330ml — Pineapple,8.0,330ml,GHS,https://konzoom.shop/products/bel-ice-alcoholic-flavoured-drink-5-5-330ml,2026-05-05T18:43:46.335490+00:00
Konzoom,Food & Beverages,Bel Ice Alcoholic Flavoured Drink 5.5% 330ml — Lemon,8.0,330ml,GHS,https://konzoom.shop/products/bel-ice-alcoholic-flavoured-drink-5-5-330ml,2026-05-05T18:43:46.335498+00:00
Konzoom,Food & Beverages,Savanna Premium Cider 330ml,26.0,330ml,GHS,https://konzoom.shop/products/savanna-premium-cidar,2026-05-05T18:43:46.335508+00:00
Konzoom,Food & Beverages,Smirnoff Ice Pineapple Punch 300ml,20.99,300ml,GHS,https://konzoom.shop/products/smirnoff-ice-pineapple-300ml,2026-05-05T18:43:46.335516+00:00
Konzoom,Food & Beverages,Club Shandy — 500ml,25.0,500ml,GHS,https://konzoom.shop/products/club-shandy-500ml,2026-05-05T18:43:46.335523+00:00
Konzoom,Food & Beverages,Hunters Cider Gold 330ml,25.99,330ml,GHS,https://konzoom.shop/products/hunters-cider,2026-05-05T18:43:46.335530+00:00
Konzoom,Food & Beverages,Smirnoff Ice Double Black Vodka Mixed Drink 300ml,20.99,300ml,GHS,https://konzoom.shop/products/smirnoff-ice-double-black-vodka-mixed-drink-300ml,2026-05-05T18:43:46.335537+00:00
Konzoom,Food & Beverages,Orijin Spirit Mixed Drink 330ml,15.99,330ml,GHS,https://konzoom.shop/products/orijin-spirit-mixed-drink-330ml,2026-05-05T18:43:46.335543+00:00
Konzoom,Food & Beverages,Kiss Cider Wild Strawberry Taste 500ml,28.0,500ml,GHS,https://konzoom.shop/products/kiss-cider-wild-strawberry-taste-500ml,2026-05-05T18:43:46.335550+00:00
Konzoom,Food & Beverages,Panaché Delami Fritz 25cl,16.99,25cl,GHS,https://konzoom.shop/products/panache-delami-fritz-25cl,2026-05-05T18:43:46.335570+00:00
Konzoom,Food & Beverages,Condor Peak Naturally Sweet Red Wine 750ml,105.0,750ml,GHS,https://konzoom.shop/products/condor-peak-naturally-sweet-red-wine-750ml,2026-05-05T18:43:46.335577+00:00
Konzoom,Food & Beverages,Four Special Naturally Sweet Wine 750ml — Naturally Sweet Red Wine,85.0,750ml,GHS,https://konzoom.shop/products/four-special-naturally-sweet-wine,2026-05-05T18:43:46.335585+00:00
Konzoom,Food & Beverages,Four Special Naturally Sweet Wine 750ml — Chocolate Flavored Red Wine,85.0,750ml,GHS,https://konzoom.shop/products/four-special-naturally-sweet-wine,2026-05-05T18:43:46.335589+00:00
Konzoom,Food & Beverages,Condor Peak White Sweet 750ml,105.0,750ml,GHS,https://konzoom.shop/products/condor-peak-white-semi-sweet,2026-05-05T18:43:46.335596+00:00
Konzoom,Food & Beverages,Condor Peak Malbec 2024 750ml,105.0,750ml,GHS,https://konzoom.shop/products/condor-peak-malbec-2021,2026-05-05T18:43:46.335606+00:00
Konzoom,Food & Beverages,Corona Extra Beer 12 fl.oz,29.99,Default Title,GHS,https://konzoom.shop/products/corona-extra-beer,2026-05-05T18:43:46.335616+00:00
Konzoom,Food & Beverages,Carnival Strawberry Flavoured Liqueur 750ml,54.99,750ml,GHS,https://konzoom.shop/products/kasapreko-carnival-strawberry,2026-05-05T18:43:46.335623+00:00
Konzoom,Food & Beverages,Don Leon Red Wine 11.5% 750ml Screw,80.0,750ml,GHS,https://konzoom.shop/products/don-leon-red-wine-12-750ml,2026-05-05T18:43:46.335630+00:00
Konzoom,Food & Beverages,Alomo Bitters 750ml,60.0,750ml,GHS,https://konzoom.shop/products/alomo-bitters,2026-05-05T18:43:46.335637+00:00
Konzoom,Food & Beverages,Jabali Drive Herbal Alcohol 750ml,184.99,750ml,GHS,https://konzoom.shop/products/jabali-drive-herbal-alcohol-750ml,2026-05-05T18:43:46.335643+00:00
Konzoom,Food & Beverages,Herb Afrik Gin Bitters Bottle 700ml,50.0,700ml,GHS,https://konzoom.shop/products/herb-afrik-bitters-bottle,2026-05-05T18:43:46.335650+00:00
Konzoom,Food & Beverages,Budweiser 12oz,26.99,12oz,GHS,https://konzoom.shop/products/budweiser,2026-05-05T18:43:46.335656+00:00
Konzoom,Food & Beverages,Cuvee De Baron Red Wine 750ml,75.0,750ml,GHS,https://konzoom.shop/products/cuvee-de-baron-red-wine-750ml,2026-05-05T18:43:46.335663+00:00
Konzoom,Food & Beverages,Jim Beam Original Whiskey 700ml,450.0,700ml,GHS,https://konzoom.shop/products/jim-beam-original-whiskey-700ml,2026-05-05T18:43:46.335669+00:00
Konzoom,Food & Beverages,Mandingo Bitters Bottle 700ml,58.99,700ml,GHS,https://konzoom.shop/products/mandingo-bitters-bottle,2026-05-05T18:43:46.335676+00:00
Konzoom,Food & Beverages,Alomo Gold 750ml,55.0,750ml,GHS,https://konzoom.shop/products/kasapreko-alomo-gold,2026-05-05T18:43:46.335682+00:00
Konzoom,Food & Beverages,Havana Club Original Cuban Rum 700ml,400.0,700ml,GHS,https://konzoom.shop/products/havana-club-original-cuban-rum-700ml,2026-05-05T18:43:46.335689+00:00
Konzoom,Food & Beverages,Jim Beam Honey Whiskey 700ml,400.0,700ml,GHS,https://konzoom.shop/products/jim-beam-honey-whiskey,2026-05-05T18:43:46.335695+00:00
Konzoom,Food & Beverages,Jameson Triple Distilled Irish Whiskey 750ml,500.0,750ml,GHS,https://konzoom.shop/products/jameson-triple-distilled-irish-whisky-750ml,2026-05-05T18:43:46.335702+00:00
Konzoom,Food & Beverages,Kasapreko Tonic Wine 750ml,40.0,750ml,GHS,https://konzoom.shop/products/kasapreko-tonic-wine,2026-05-05T18:43:46.335710+00:00
Konzoom,Household,Nestle Cerelac 400g — Wheat with Milk,46.99,400g,GHS,https://konzoom.shop/products/nestle-cerelac-rice-with-milk-400g,2026-05-05T18:43:49.408342+00:00
Konzoom,Household,Nestle Cerelac 400g — Rice with Milk,46.99,400g,GHS,https://konzoom.shop/products/nestle-cerelac-rice-with-milk-400g,2026-05-05T18:43:49.408375+00:00
Konzoom,Household,Nestle Cerelac Maize With Milk 400g,46.99,400g,GHS,https://konzoom.shop/products/nestle-cerelac-maize-with-milk,2026-05-05T18:43:49.408395+00:00
Konzoom,Household,Nido One Plus Growing up Milk 400g,129.99,400g,GHS,https://konzoom.shop/products/nido-one-plus,2026-05-05T18:43:49.408410+00:00
Konzoom,Household,Little Angels Nappy Pants S6+ 40 pieces,195.0,40 pieces,GHS,https://konzoom.shop/products/little-angels-nappy-pants-s6,2026-05-05T18:43:49.408427+00:00
Konzoom,Household,Nestle Nan 1 Premium Starter Infant Formula 400g,130.0,400g,GHS,https://konzoom.shop/products/nestle-nan-1-400g,2026-05-05T18:43:49.408448+00:00
Konzoom,Household,Little Angels Nappies S3- 98 Counts,205.0,Default Title,GHS,https://konzoom.shop/products/little-angels-nappies-s3,2026-05-05T18:43:49.408464+00:00
Konzoom,Household,Nestle Nan 2 Follow-Up Formula 400g,129.99,400g,GHS,https://konzoom.shop/products/nestle-nan-2-followup-formula,2026-05-05T18:43:49.408477+00:00
Konzoom,Household,Pepsodent Toothbrush Ultra Soft 2-6 yrs,10.0,Default Title,GHS,https://konzoom.shop/products/pepsodent-toothbrush-ultra-soft-2-to-6-yrs,2026-05-05T18:43:49.408491+00:00
Konzoom,Household,Softcare Premium 9-16kg Large Diapers 40pcs,94.99,16kg,GHS,https://konzoom.shop/products/softcare-gold-9-16kg-large-diapers,2026-05-05T18:43:49.408505+00:00
Konzoom,Household,Cussons Baby Wipes Mild & Gentle Chamomile 400g,24.99,400g,GHS,https://konzoom.shop/products/cussons-baby-wipes-mild-gentle-chamomile-400g,2026-05-05T18:43:49.408521+00:00
Konzoom,Household,Cussons Baby Bar Soap 70g — Blue Milk and Chamomile,8.0,70g,GHS,https://konzoom.shop/products/cussons-baby-bar-soap-70g,2026-05-05T18:43:49.408535+00:00
Konzoom,Household,Cussons Baby Bar Soap 70g — Pink Almond and Rose oil,8.0,70g,GHS,https://konzoom.shop/products/cussons-baby-bar-soap-70g,2026-05-05T18:43:49.408542+00:00
Konzoom,Household,Aptamil First Infant Milk Stage 1(From Birth) 800g,260.0,800g,GHS,https://konzoom.shop/products/aptamil-first-infant-milk-from-birth-800g,2026-05-05T18:43:49.408557+00:00
